,student_id,language,overall_score,exam_score,raw_sentence,error_type,error_length,correction_length,correct_error_index,correct_sentence,correct_trigram,correct_trigram_tags,correct_trigram_deps,correct_trigram_poss,correct_trigram_tag_0,correct_trigram_tag_1,correct_trigram_tag_2,correct_trigram_dep_0,correct_trigram_dep_1,correct_trigram_dep_2,incorrect_error_index,incorrect_sentence,incorrect_trigram,incorrect_trigram_tags,incorrect_trigram_deps,incorrect_trigram_poss,incorrect_trigram_tag_0,incorrect_trigram_tag_1,incorrect_trigram_tag_2,incorrect_trigram_dep_0,incorrect_trigram_dep_1,incorrect_trigram_dep_2,0_0_tag,0_1_tag,0_2_tag,1_0_tag,1_1_tag,1_2_tag,2_0_tag,2_1_tag,2_2_tag,0_0_dep,0_1_dep,0_2_dep,1_0_dep,1_1_dep,1_2_dep,2_0_dep,2_1_dep,2_2_dep
0,TR247*0102*2000*02,Russian,25.00,3.2,"<NS type=""RY""><i>At first</i><c>First</c></NS>, I <NS type=""RV""><i>propose</i><c>suggest</c></NS> <NS type=""MA""><c>you</c></NS> <NS type=""FV""><i>to invite</i><c>invite</c></NS> stars and artists not from all <NS type=""MT""><c>over</c></NS> the world, but from only six countries. This change will give <NS type=""M""></NS> <NS type=""MD""><c>the</c></NS> opportunity to <NS type=""R"">create some different performance</NS>.",M,1,1,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
914,TR95*0100*2000*01,French,28.0,3.3,"In my opinion, <NS type=""U""><i>I think</i></NS> people have to <NS type=""RV""><i>do</i><c>go</c></NS> shopping even though they don't <NS type=""RV""><i>appreciate</i><c>like</c></NS> it very much. If these people have <NS type=""U""><i>a family with</i></NS> children, they must buy some food to feed them even if <NS type=""RD""><i>a</i><c>the</c></NS> supermarket is full of people. And now for them shopping can be <NS type=""DV""><i>considerated</i><c>considered</c></NS> <NS type=""R"">like a contrariety</NS>.",R,3,1,50,"In my opinion, people have to go shopping even though they don't like it very much. If these people have children, they must buy some food to feed them even if the supermarket is full of people. And now for them shopping can be considered | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,50,"In my opinion, people have to go shopping even though they don't like it very much. If these people have children, they must buy some food to feed them even if the supermarket is full of people. And now for them shopping can be considered | like a contrariety. ","['like', 'a', 'contrariety']",IN DT NN,prep det pobj,SCONJ DET NOUN,IN,DT,NN,prep,det,pobj,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
915,TR1031*0100*2000*01,Chinese,23.0,3.2,"I think I would like to travel only <NS type=""RT""><i>on</i><c>in</c></NS> July because <NS type=""TV""><i>I've just finished</i><c>I'll have just finished</c></NS> my course at that time, and I can have a short <NS type=""AGN""><i>holidays</i><c>holiday</c></NS> <NS type=""R"">in these days</NS>. It will be very nice for me.",R,3,1,29,"I think I would like to travel only in July because I'll have just finished my course at that time, and I can have a short holiday | . It will be very nice for me. ","['.', 'It', 'will']",. PRP MD,punct nsubj aux,PUNCT PRON VERB,.,PRP,MD,punct,nsubj,aux,29,"I think I would like to travel only in July because I'll have just finished my course at that time, and I can have a short holiday | in these days. It will be very nice for me. ","['in', 'these', 'days']",IN DT NNS,prep det pobj,ADP DET NOUN,IN,DT,NNS,prep,det,pobj,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
916,TR1031*0100*2000*01,Chinese,23.0,3.2,"Accommodation at Camp California is in tents or log cabins<NS type=""RP""><i>,</i><c>.</c></NS> I think I <NS type=""RV""><i>prefer</i><c>like</c></NS> both of them, because I've never been there before, and never heard of these two <NS type=""RN"">places</NS>. I am very interested in both <NS type=""RN"">places</NS> but, I can just choose one <NS type=""RN"">place</NS><NS type=""RP""><i>,</i><c>.</c></NS> I think I will choose log cabins<NS type=""RP""><i>,</i><c>;</c></NS> <NS type=""AGA""><i><NS type=""UV""><i>it's</i><c>it</c></NS></i><c>they</c></NS> <NS type=""AGV""><i>sounds</i><c>sound</c></NS> good and if I have time, maybe I can <NS type=""RV""><i>go to</i><c>stay in</c></NS> tents next time (maybe next year<NS type=""RP""><i>.)</i><c>).</c></NS>",RN,1,1,33,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two | . I am very interested in both | but, I can just choose one place . I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['.', 'I', 'am']",. PRP VBP,punct nsubj ROOT,PUNCT PRON AUX,.,PRP,VBP,punct,nsubj,ROOT,33,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two | places. I am very interested in both | places but, I can just choose one place . I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['places', '.', 'I']",NNS . PRP,pobj punct nsubj,NOUN PUNCT PRON,NNS,.,PRP,pobj,punct,nsubj,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
917,TR1031*0100*2000*01,Chinese,23.0,3.2,"Accommodation at Camp California is in tents or log cabins<NS type=""RP""><i>,</i><c>.</c></NS> I think I <NS type=""RV""><i>prefer</i><c>like</c></NS> both of them, because I've never been there before, and never heard of these two <NS type=""RN"">places</NS>. I am very interested in both <NS type=""RN"">places</NS> but, I can just choose one <NS type=""RN"">place</NS><NS type=""RP""><i>,</i><c>.</c></NS> I think I will choose log cabins<NS type=""RP""><i>,</i><c>;</c></NS> <NS type=""AGA""><i><NS type=""UV""><i>it's</i><c>it</c></NS></i><c>they</c></NS> <NS type=""AGV""><i>sounds</i><c>sound</c></NS> good and if I have time, maybe I can <NS type=""RV""><i>go to</i><c>stay in</c></NS> tents next time (maybe next year<NS type=""RP""><i>.)</i><c>).</c></NS>",RN,1,1,33,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two | . I am very interested in both | but, I can just choose one place . I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['.', 'I', 'am']",. PRP VBP,punct nsubj ROOT,PUNCT PRON AUX,.,PRP,VBP,punct,nsubj,ROOT,33,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two | places. I am very interested in both | places but, I can just choose one place . I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['places', '.', 'I']",NNS . PRP,pobj punct nsubj,NOUN PUNCT PRON,NNS,.,PRP,pobj,punct,nsubj,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
918,TR1031*0100*2000*01,Chinese,23.0,3.2,"Accommodation at Camp California is in tents or log cabins<NS type=""RP""><i>,</i><c>.</c></NS> I think I <NS type=""RV""><i>prefer</i><c>like</c></NS> both of them, because I've never been there before, and never heard of these two <NS type=""RN"">places</NS>. I am very interested in both <NS type=""RN"">places</NS> but, I can just choose one <NS type=""RN"">place</NS><NS type=""RP""><i>,</i><c>.</c></NS> I think I will choose log cabins<NS type=""RP""><i>,</i><c>;</c></NS> <NS type=""AGA""><i><NS type=""UV""><i>it's</i><c>it</c></NS></i><c>they</c></NS> <NS type=""AGV""><i>sounds</i><c>sound</c></NS> good and if I have time, maybe I can <NS type=""RV""><i>go to</i><c>stay in</c></NS> tents next time (maybe next year<NS type=""RP""><i>.)</i><c>).</c></NS>",RN,1,1,49,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two places . I am very interested in both places but, I can just choose one | . I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['.', 'I', 'think']",. PRP VBP,punct nsubj ccomp,PUNCT PRON VERB,.,PRP,VBP,punct,nsubj,ccomp,49,"Accommodation at Camp California is in tents or log cabins. I think I like both of them, because I've never been there before, and never heard of these two places . I am very interested in both places but, I can just choose one | place. I think I will choose log cabins; they sound good and if I have time, maybe I can stay in tents next time (maybe next year). ","['place', '.', 'I']",NN . PRP,dobj punct nsubj,NOUN PUNCT PRON,NN,.,PRP,dobj,punct,nsubj,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
919,TR1031*0100*2000*01,Chinese,23.0,3.2,"When I am at Camp, I will choose singing and photography<NS type=""MP""><c>.</c></NS> I can sing <NS type=""RJ""><i>classic</i><c>classical</c></NS> music and pop music, <NS type=""R"">seem</NS> like rock &amp; roll. Maybe TITANIC. My mum <NS type=""TV""><i>liked</i><c>likes</c></NS> me singing this song. And I can also <NS type=""RV""><i>make</i><c>take</c></NS> very good <NS type=""RN""><i>photography</i><c>photographs</c></NS>, because I learned <NS type=""MV""><c>to do</c></NS> this in China two years ago.",R,1,1,22,"When I am at Camp, I will choose singing and photography. I can sing classical music and pop music, | like rock &amp; roll. Maybe TITANIC. My mum likes me singing this song. And I can also take very good photographs, because I learned to do this in China two years ago. ","['like', 'rock', '&']",IN NNP CC,prep pobj cc,SCONJ PROPN CCONJ,IN,NNP,CC,prep,pobj,cc,22,"When I am at Camp, I will choose singing and photography. I can sing classical music and pop music, | seem like rock &amp; roll. Maybe TITANIC. My mum likes me singing this song. And I can also take very good photographs, because I learned to do this in China two years ago. ","['seem', 'like', 'rock']",VBP IN NN,conj prep pobj,VERB SCONJ NOUN,VBP,IN,NN,conj,prep,pobj,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
920,TR1031*0100*2000*01,Chinese,23.0,2.2,"Sometimes, when you <NS type=""TV""><i>shopping</i><c>shop</c></NS> <NS type=""R"">on the street</NS>, you will see a lot of things that you like, and you can't buy <NS type=""AGA""><i>it</i><c>them</c></NS> <NS type=""RY"">once</NS>, <NS type=""MY""><c>then</c></NS> <NS type=""W""><i>you will feel very sad maybe</i><c>maybe you will feel very sad</c></NS>. <NS type=""R"">And then, you may save money for the things you like, nothing to do, just for the poor things what you like so</NS> funny<NS type=""MP""><c>,</c></NS> isn't it?",R,3,1,5,"Sometimes, when you shop | , you will see a lot of things that you like, and you can't buy them once , then maybe you will feel very sad. And then, you may save money for the things you like, nothing to do, just for the poor things what you like so funny, isn't it? ","[',', 'you', 'will']",", PRP MD",punct nsubj aux,PUNCT PRON VERB,",",PRP,MD,punct,nsubj,aux,5,"Sometimes, when you shop | on the street, you will see a lot of things that you like, and you can't buy them once , then maybe you will feel very sad. And then, you may save money for the things you like, nothing to do, just for the poor things what you like so funny, isn't it? ","['on', 'the', 'street']",IN DT NN,prep det pobj,ADP DET NOUN,IN,DT,NN,prep,det,pobj,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,TR1031*0100*2000*01,Chinese,23.0,2.2,"Sometimes, when you <NS type=""TV""><i>shopping</i><c>shop</c></NS> <NS type=""R"">on the street</NS>, you will see a lot of things that you like, and you can't buy <NS type=""AGA""><i>it</i><c>them</c></NS> <NS type=""RY"">once</NS>, <NS type=""MY""><c>then</c></NS> <NS type=""W""><i>you will feel very sad maybe</i><c>maybe you will feel very sad</c></NS>. <NS type=""R"">And then, you may save money for the things you like, nothing to do, just for the poor things what you like so</NS> funny<NS type=""MP""><c>,</c></NS> isn't it?",RY,1,1,26,"Sometimes, when you shop on the street , you will see a lot of things that you like, and you can't buy them | , then maybe you will feel very sad. And then, you may save money for the things you like, nothing to do, just for the poor things what you like so funny, isn't it? ","[',', 'then', 'maybe']",", RB RB",punct advmod advmod,PUNCT ADV ADV,",",RB,RB,punct,advmod,advmod,26,"Sometimes, when you shop on the street , you will see a lot of things that you like, and you can't buy them | once, then maybe you will feel very sad. And then, you may save money for the things you like, nothing to do, just for the poor things what you like so funny, isn't it? ","['once', ',', 'then']","RB , RB",advmod punct advmod,ADV PUNCT ADV,RB,",",RB,advmod,punct,advmod,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True
922,TR1031*0100*2000*01,Chinese,23.0,2.2,"Sometimes, when you <NS type=""TV""><i>shopping</i><c>shop</c></NS> <NS type=""R"">on the street</NS>, you will see a lot of things that you like, and you can't buy <NS type=""AGA""><i>it</i><c>them</c></NS> <NS type=""RY"">once</NS>, <NS type=""MY""><c>then</c></NS> <NS type=""W""><i>you will feel very sad maybe</i><c>maybe you will feel very sad</c></NS>. <NS type=""R"">And then, you may save money for the things you like, nothing to do, just for the poor things what you like so</NS> funny<NS type=""MP""><c>,</c></NS> isn't it?",R,23,1,36,"Sometimes, when you shop on the street , you will see a lot of things that you like, and you can't buy them once , then maybe you will feel very sad. | funny, isn't it? ","['funny', ',', 'is']","JJ , VBZ",intj punct ROOT,ADJ PUNCT AUX,JJ,",",VBZ,intj,punct,ROOT,36,"Sometimes, when you shop on the street , you will see a lot of things that you like, and you can't buy them once , then maybe you will feel very sad. | And then, you may save money for the things you like, nothing to do, just for the poor things what you like so funny, isn't it? ","['And', 'then', ',']","CC RB ,",cc advmod punct,CCONJ ADV PUNCT,CC,RB,",",cc,advmod,punct,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
923,TR983*0100*2000*01,Turkish,32.0,4.1,"As a director's assistant<NS type=""MP""><c>,</c></NS> my job was <NS type=""MD""><c>the</c></NS> <NS type=""RN""><i>arrangement</i><c>organisation</c></NS> of the audience's seats and tickets. <NS type=""R"">All seats were brought from a sponsor company</NS>. <NS type=""RP""><i>Everyday</i><c>Every day</c></NS> I worked for two hours in a shop <NS type=""FV""><i>to <NS type=""DV""><i>sale</i><c>sell</c></NS></i><c>selling</c></NS> tickets. It was quite enjoyable because <NS type=""RP""><i>everyday</i><c>every day</c></NS> I met different people who like listening <NS type=""UD""><i>the</i></NS> <NS type=""MT""><c>to</c></NS> pop music so we had lots of things to talk about. I also helped <NS type=""MT""><c>with</c></NS> <NS type=""W""><i>the singer's some special <NS type=""RN""><i>demands</i><c>requests</c></NS></i><c>some special requests of the singer</c></NS> which weren't so difficult to <NS type=""RV""><i>do</i><c>arrange</c></NS>. She was very nice and friendly.",R,8,1,19,"As a director's assistant, my job was the organisation of the audience's seats and tickets. | . Every day I worked for two hours in a shop selling tickets. It was quite enjoyable because every day I met different people who like listening to pop music so we had lots of things to talk about. I also helped with some special requests of the singer which weren't so difficult to arrange. She was very nice and friendly. ","['.', 'Every', 'day']",. DT NN,punct det npadvmod,PUNCT DET NOUN,.,DT,NN,punct,det,npadvmod,19,"As a director's assistant, my job was the organisation of the audience's seats and tickets. | All seats were brought from a sponsor company. Every day I worked for two hours in a shop selling tickets. It was quite enjoyable because every day I met different people who like listening to pop music so we had lots of things to talk about. I also helped with some special requests of the singer which weren't so difficult to arrange. She was very nice and friendly. ","['All', 'seats', 'were']",DT NNS VBD,det nsubjpass auxpass,DET NOUN AUX,DT,NNS,VBD,det,nsubjpass,auxpass,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
924,TR1112*0100*2000*01,Spanish,32.0,4.1,"I would appreciate <NS type=""MA""><c>it</c></NS> if you could tell me what kind of clothes and how much money I should take. <NS type=""R"">Besides</NS>, I wonder if I will share <NS type=""RD""><i>the</i><c>a</c></NS> <NS type=""SX""><i>tend</i><c>tent</c></NS> or not and if I have to <NS type=""RV""><i>take</i><c>bring</c></NS> it <NS type=""U""><i>from here</i></NS> or if it will be provided by you.",R,1,1,21,"I would appreciate it if you could tell me what kind of clothes and how much money I should take. | , I wonder if I will share a tent or not and if I have to bring it or if it will be provided by you. ","[',', 'I', 'wonder']",", PRP VBP",punct nsubj ROOT,PUNCT PRON VERB,",",PRP,VBP,punct,nsubj,ROOT,21,"I would appreciate it if you could tell me what kind of clothes and how much money I should take. | Besides, I wonder if I will share a tent or not and if I have to bring it or if it will be provided by you. ","['Besides', ',', 'I']","RB , PRP",advmod punct nsubj,ADV PUNCT PRON,RB,",",PRP,advmod,punct,nsubj,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
925,TR280*0100*2000*01,Spanish,22.0,1.3,"I thought he was very rude, but I was wrong, he isn't arrogant at all and he looks very <NS type=""R"">simply</NS>.",R,1,1,22,"I thought he was very rude, but I was wrong, he isn't arrogant at all and he looks very | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,22,"I thought he was very rude, but I was wrong, he isn't arrogant at all and he looks very | simply. ","['simply', '.', '_']",RB . _,advmod punct _,ADV PUNCT _,RB,.,_,advmod,punct,_,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
926,TR536*0100*2000*01,Turkish,31.0,4.3,"<NS type=""RY"">Then</NS> you asked <NS type=""MA""><c>me</c></NS> to <NS type=""FV""><i>chose</i><c>choose</c></NS> two activities from the list you sent to me. I would like to do surfing and photography. I am a total beginner in both activities, but I think that these two weeks will be a good opportunity to learn something about them.",RY,1,1,0,"| you asked me to choose two activities from the list you sent to me. I would like to do surfing and photography. I am a total beginner in both activities, but I think that these two weeks will be a good opportunity to learn something about them. ","['you', 'asked', 'me']",PRP VBD PRP,nsubj ROOT dobj,PRON VERB PRON,PRP,VBD,PRP,nsubj,ROOT,dobj,0,"| Then you asked me to choose two activities from the list you sent to me. I would like to do surfing and photography. I am a total beginner in both activities, but I think that these two weeks will be a good opportunity to learn something about them. ","['Then', 'you', 'asked']",RB PRP VBD,advmod nsubj ROOT,ADV PRON VERB,RB,PRP,VBD,advmod,nsubj,ROOT,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
927,TR544*0100*2000*01,Portuguese,23.0,3.1,"<NS type=""CE"">Shopping is something made, which do not need to be enjoyable</NS>. We can <NS type=""S""><i>analize</i><c>analyze</c></NS> when shopping is enjoyable, <NS type=""MC""><c>and</c></NS> when it is not.",CE,11,1,0,"| . We can analyze when shopping is enjoyable, and when it is not. ","['.', 'We', 'can']",. PRP MD,ROOT nsubj aux,PUNCT PRON VERB,.,PRP,MD,ROOT,nsubj,aux,0,"| Shopping is something made, which do not need to be enjoyable. We can analyze when shopping is enjoyable, and when it is not. ","['Shopping', 'is', 'something']",NN VBZ NN,nsubj ROOT attr,NOUN AUX PRON,NN,VBZ,NN,nsubj,ROOT,attr,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
928,TR544*0100*2000*01,Portuguese,23.0,3.1,"On the other hand, sickness in ourselves <NS type=""MC""><c>or</c></NS> our relatives <NS type=""TV""><i>made</i><c>makes</c></NS> us <NS type=""RJ""><i>unhappy</i><c>reluctant</c></NS> to <NS type=""RV""><i>buy</i><c>shop</c></NS>. It is an obligation <NS type=""FV""><i>shopping</i><c>to shop</c></NS> <NS type=""MT""><c>for</c></NS> medicines, clothes <NS type=""RT""><i>to</i><c>for</c></NS> winter, <NS type=""MP""><i>doctor</i><c>doctor's</c></NS> <NS type=""S""><i>visites</i><c>visits</c></NS>, and so forth. A death in the family is <NS type=""W""><i>not also</i><c>also not</c></NS> an enjoyable shopping experience, because it is <NS type=""R"">the highest point of the sickness</NS>. Buying coffins and <NS type=""RN""><i>graveyards</i><c>graveyard plots</c></NS> to bury <NS type=""S""><i>relatieves</i><c>relatives</c></NS> is not as enjoyable as buying clothes.",R,6,1,54,"On the other hand, sickness in ourselves or our relatives makes us reluctant to shop. It is an obligation to shop for medicines, clothes for winter, doctor's visits, and so forth. A death in the family is also not an enjoyable shopping experience, because it is | . Buying coffins and graveyard plots to bury relatives is not as enjoyable as buying clothes. ","['.', 'Buying', 'coffins']",. VBG NNS,punct csubj dobj,PUNCT VERB NOUN,.,VBG,NNS,punct,csubj,dobj,54,"On the other hand, sickness in ourselves or our relatives makes us reluctant to shop. It is an obligation to shop for medicines, clothes for winter, doctor's visits, and so forth. A death in the family is also not an enjoyable shopping experience, because it is | the highest point of the sickness. Buying coffins and graveyard plots to bury relatives is not as enjoyable as buying clothes. ","['the', 'highest', 'point']",DT JJS NN,det amod attr,DET ADJ NOUN,DT,JJS,NN,det,amod,attr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
929,TR959*0100*2000*01,Thai,31.0,3.3,"""Shopping is not always enjoyable"". I think this statement is true. In my opinion, shopping is not suitable for children whose <NS type=""FN""><i>age</i><c>ages</c></NS> <NS type=""AGV""><i>is</i><c>are</c></NS> under 18! This is quite a strong opinion , but I <NS type=""RV"">know</NS> it from my real-life experiences of shopping.",RV,1,1,40,"""Shopping is not always enjoyable"". I think this statement is true. In my opinion, shopping is not suitable for children whose ages are under 18! This is quite a strong opinion , but I | it from my real-life experiences of shopping. ","['it', 'from', 'my']",PRP IN PRP$,appos prep poss,PRON ADP DET,PRP,IN,PRP$,appos,prep,poss,40,"""Shopping is not always enjoyable"". I think this statement is true. In my opinion, shopping is not suitable for children whose ages are under 18! This is quite a strong opinion , but I | know it from my real-life experiences of shopping. ","['know', 'it', 'from']",VBP PRP IN,conj dobj prep,VERB PRON ADP,VBP,PRP,IN,conj,dobj,prep,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
930,TR251*0100*2000*01,German,28.0,3.2,"The main reason I hate <NS type=""M""><c>it is that</c></NS><NS type=""UP""><i>,</i></NS> there are too many people who are always standing in my way (or maybe I <NS type=""R"">think in that way</NS>) and I begin to <NS type=""RV""><i>be</i><c>get</c></NS> angry<NS type=""RP""><i>, normally</i><c>. Normally</c></NS> <NS type=""ID"">I am looking those people with evil eyes</NS>!",R,4,1,24,The main reason I hate it is that there are too many people who are always standing in my way (or maybe I | ) and I begin to get angry. Normally I am looking those people with evil eyes ! ,"[')', 'and', 'I']",-RRB- CC PRP,punct cc nsubj,PUNCT CCONJ PRON,-RRB-,CC,PRP,punct,cc,nsubj,24,The main reason I hate it is that there are too many people who are always standing in my way (or maybe I | think in that way) and I begin to get angry. Normally I am looking those people with evil eyes ! ,"['think', 'in', 'that']",VBP IN DT,parataxis prep det,VERB ADP DET,VBP,IN,DT,parataxis,prep,det,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
931,TR251*0100*2000*01,German,28.0,3.2,"The main reason I hate <NS type=""M""><c>it is that</c></NS><NS type=""UP""><i>,</i></NS> there are too many people who are always standing in my way (or maybe I <NS type=""R"">think in that way</NS>) and I begin to <NS type=""RV""><i>be</i><c>get</c></NS> angry<NS type=""RP""><i>, normally</i><c>. Normally</c></NS> <NS type=""ID"">I am looking those people with evil eyes</NS>!",ID,8,1,37,The main reason I hate it is that there are too many people who are always standing in my way (or maybe I think in that way ) and I begin to get angry. Normally | ! ,"['!', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,37,The main reason I hate it is that there are too many people who are always standing in my way (or maybe I think in that way ) and I begin to get angry. Normally | I am looking those people with evil eyes! ,"['I', 'am', 'looking']",PRP VBP VBG,nsubj aux ROOT,PRON AUX VERB,PRP,VBP,VBG,nsubj,aux,ROOT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
932,TR658*0100*2000*01,Japanese,33.0,3.3,"Thank you again and <NS type=""L"">take care</NS>,",L,2,1,4,"Thank you again and | , ","[',', '_', '_']",", _ _",punct _ _,PUNCT _ _,",",_,_,punct,_,_,4,"Thank you again and | take care, ","['take', 'care', ',']",VB NN .,conj dobj punct,VERB NOUN PUNCT,VB,NN,.,conj,dobj,punct,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
933,TR727*0100*2000*01,Russian,20.0,2.3T,"From your letter I was pleased to <NS type=""RV""><i>know</i><c>learn</c></NS> that all accommodation and travel costs are paid for. But could you, please, let me have more details about my <NS type=""RN""><i>award</i><c>prize</c></NS>. What kind of people will be invited <NS type=""RT""><i>at</i><c>to</c></NS> your Camp <NS type=""UT""><i>in</i></NS> this summer? I would like to know with <NS type=""S""><i>whome</i><c>whom</c></NS> I'll share <NS type=""S""><i>sach</i><c>such</c></NS> <NS type=""UD""><i>a</i></NS> wonderful days <NS type=""R"">with the</NS> <NS type=""DJ""><i>sport</i><c>sports</c></NS> activities.",R,2,1,59,"From your letter I was pleased to learn that all accommodation and travel costs are paid for. But could you, please, let me have more details about my prize. What kind of people will be invited to your Camp this summer? I would like to know with whom I'll share such wonderful days | sports activities. ","['sports', 'activities', '.']",NNS NNS .,compound dobj punct,NOUN NOUN PUNCT,NNS,NNS,.,compound,dobj,punct,59,"From your letter I was pleased to learn that all accommodation and travel costs are paid for. But could you, please, let me have more details about my prize. What kind of people will be invited to your Camp this summer? I would like to know with whom I'll share such wonderful days | with the sports activities. ","['with', 'the', 'sports']",IN DT NNS,prep det compound,ADP DET NOUN,IN,DT,NNS,prep,det,compound,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
934,TR727*0100*2000*01,Russian,20.0,2.3T,"About sport... I must be honest: I'm not very keen on sport. But I will be glad to <NS type=""MV""><c>go</c></NS> swimming and sailing for <NS type=""RQ""><i>some</i><c>a few</c></NS> weeks. I have been <NS type=""FV""><i>learnt</i><c>learning</c></NS> to paint. And I would prefer to have a nice audience for my poetry as well<NS type=""RP""><i>,</i><c>.</c></NS> I'm a poet, <NS type=""S"">yeas</NS>.",S,1,1,58,"About sport... I must be honest: I'm not very keen on sport. But I will be glad to go swimming and sailing for a few weeks. I have been learning to paint. And I would prefer to have a nice audience for my poetry as well. I'm a poet, | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,58,"About sport... I must be honest: I'm not very keen on sport. But I will be glad to go swimming and sailing for a few weeks. I have been learning to paint. And I would prefer to have a nice audience for my poetry as well. I'm a poet, | yeas. ","['yeas', '.', '_']",NNS . _,npadvmod punct _,NOUN PUNCT _,NNS,.,_,npadvmod,punct,_,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
